split_id,repeat_id,fold,strategy,model,calibration,best_inner_deviance,alpha,lambda,roc_auc,pr_auc,log_loss,brier,n_test,n_pos_test
23,3,3,lasso_isotonic,lasso,isotonic,0.18986499071886995,1,0.006418834665495335,0.9920634920634921,0.989751552795031,0.07531406604210072,0.017620026625096714,57,21
23,3,3,enet_raw,enet,raw,0.17458061279450776,0.3,0.0076893652421866476,0.9947089947089949,0.9922222222222222,0.06641722890879649,0.017123435674549364,57,21
23,3,3,enet_sigmoid,enet,sigmoid,0.17458061279450776,0.3,0.0076893652421866476,0.9947089947089949,0.9922222222222222,0.05876789446696914,0.016183332791876753,57,21
23,3,3,enet_isotonic,enet,isotonic,0.17458061279450776,0.3,0.0076893652421866476,0.9966931216931216,0.9954212454212454,0.0590001152324172,0.016101283915247473,57,21
24,3,4,ridge_raw,ridge,raw,0.21683086578249422,0,0.04637777443466197,0.9854497354497359,0.983366935483871,0.13388615987933852,0.03518842261327878,57,21
24,3,4,ridge_sigmoid,ridge,sigmoid,0.21683086578249422,0,0.04637777443466197,0.9854497354497359,0.983366935483871,0.11589558023146408,0.03268613159559751,57,21
24,3,4,ridge_isotonic,ridge,isotonic,0.21683086578249422,0,0.04637777443466197,0.9867724867724869,0.9847235190372445,0.09167321649052428,0.025711452376781446,57,21
24,3,4,lasso_raw,lasso,raw,0.24913684986761267,1,0.019614287205783752,0.9920634920634923,0.9892144892144892,0.12648526107809166,0.031265938938584516,57,21
24,3,4,lasso_sigmoid,lasso,sigmoid,0.24913684986761267,1,0.019614287205783752,0.9920634920634923,0.9892144892144892,0.0923038318186237,0.02586898382415514,57,21
24,3,4,lasso_isotonic,lasso,isotonic,0.24913684986761267,1,0.019614287205783752,0.9907407407407409,0.9883512544802867,0.10108437023532123,0.029190261029943952,57,21
24,3,4,enet_raw,enet,raw,0.15559080094412653,0.5,0.005066565214027145,0.9894179894179898,0.9866291344123856,0.09880482907756169,0.026202488456409455,57,21
24,3,4,enet_sigmoid,enet,sigmoid,0.15559080094412653,0.5,0.005066565214027145,0.9894179894179898,0.9866291344123856,0.09623475636946936,0.025887421680556386,57,21
24,3,4,enet_isotonic,enet,isotonic,0.15559080094412653,0.5,0.005066565214027145,0.9828042328042328,0.9822082679225537,0.10271795522846743,0.020045115727136808,57,21
25,3,5,ridge_raw,ridge,raw,0.23872396507660315,0,0.0501120895374167,1,1,0.07007968707924238,0.014274451596135388,57,21
25,3,5,ridge_sigmoid,ridge,sigmoid,0.23872396507660315,0,0.0501120895374167,1,1,0.04045757717256492,0.012717833339414631,57,21
25,3,5,ridge_isotonic,ridge,isotonic,0.23872396507660315,0,0.0501120895374167,0.9993386243386243,0.9989177489177489,0.05105829556884739,0.015829802850857905,57,21
25,3,5,lasso_raw,lasso,raw,0.1600372515222776,1,0.004358493989426117,0.9986772486772487,0.9977839620696763,0.06614081904019793,0.021744035222135593,57,21
25,3,5,lasso_sigmoid,lasso,sigmoid,0.1600372515222776,1,0.004358493989426117,0.9986772486772487,0.9977839620696763,0.07400452159720253,0.02705694712361653,57,21
25,3,5,lasso_isotonic,lasso,isotonic,0.1600372515222776,1,0.004358493989426117,0.998015873015873,0.9967958197771862,0.08669332358561614,0.03229947738486435,57,21
25,3,5,enet_raw,enet,raw,0.1700154260009042,0.5,0.006008281685650772,1,1,0.05658869217269986,0.01652013387798279,57,21
25,3,5,enet_sigmoid,enet,sigmoid,0.1700154260009042,0.5,0.006008281685650772,1,1,0.060350248140071804,0.021940458718202414,57,21
25,3,5,enet_isotonic,enet,isotonic,0.1700154260009042,0.5,0.006008281685650772,1,1,0.09908726597239466,0.03669082791158581,57,21
26,3,6,ridge_raw,ridge,raw,0.22973254898576634,0,0.05081423034018515,0.996031746031746,0.9930160900085713,0.15402053845452635,0.040643643319922304,57,21
26,3,6,ridge_sigmoid,ridge,sigmoid,0.22973254898576634,0,0.05081423034018515,0.996031746031746,0.9930160900085713,0.08516583099044478,0.026756076993095176,57,21
26,3,6,ridge_isotonic,ridge,isotonic,0.22973254898576634,0,0.05081423034018515,0.9960317460317462,0.9937888198757764,0.07378876179484051,0.024445609116597978,57,21
26,3,6,lasso_raw,lasso,raw,0.1558253120479418,1,0.003669198527027254,0.9933862433862434,0.9894861436010504,0.11452887371224502,0.0360923995811374,57,21
26,3,6,lasso_sigmoid,lasso,sigmoid,0.1558253120479418,1,0.003669198527027254,0.9933862433862434,0.9894861436010504,0.11126914573392975,0.03638295572932956,57,21
26,3,6,lasso_isotonic,lasso,isotonic,0.1558253120479418,1,0.003669198527027254,0.9927248677248678,0.9884034219748505,0.11784233495561654,0.03989069346117242,57,21
26,3,6,enet_raw,enet,raw,0.15065868246409717,0.5,0.004608727221536022,0.9947089947089947,0.9913330286001093,0.10390428378206167,0.03083568312060612,57,21
26,3,6,enet_sigmoid,enet,sigmoid,0.15065868246409717,0.5,0.004608727221536022,0.9947089947089947,0.9913330286001093,0.09275220959193091,0.030456934025763768,57,21
26,3,6,enet_isotonic,enet,isotonic,0.15065868246409717,0.5,0.004608727221536022,0.9933862433862434,0.9895938981653267,0.1281321228419884,0.0459182160339378,57,21
27,3,7,ridge_raw,ridge,raw,0.24830368141575912,0,0.056052946449828576,1,1,0.11902136595565743,0.027771015891181444,57,21
27,3,7,ridge_sigmoid,ridge,sigmoid,0.24830368141575912,0,0.056052946449828576,1,1,0.05589891342299876,0.013305732155250214,57,21
27,3,7,ridge_isotonic,ridge,isotonic,0.24830368141575912,0,0.056052946449828576,1,1,0.037730975385196895,0.008772739366381697,57,21
27,3,7,lasso_raw,lasso,raw,0.1757544368629437,1,0.004442100146383705,0.9973544973544973,0.9954596990311276,0.08015242037333684,0.023103636578671302,57,21
27,3,7,lasso_sigmoid,lasso,sigmoid,0.1757544368629437,1,0.004442100146383705,0.9973544973544973,0.9954596990311276,0.07855384384439423,0.022748497954284973,57,21
27,3,7,lasso_isotonic,lasso,isotonic,0.1757544368629437,1,0.004442100146383705,0.9973544973544973,0.9954596990311276,0.08246236063343211,0.026582762845286836,57,21
27,3,7,enet_raw,enet,raw,0.1660478621955358,0.1,0.008323684648384453,1,1,0.06572238540584516,0.014370360455474225,57,21
27,3,7,enet_sigmoid,enet,sigmoid,0.1660478621955358,0.1,0.008323684648384453,1,1,0.04635239753966896,0.010005809678293266,57,21
27,3,7,enet_isotonic,enet,isotonic,0.1660478621955358,0.1,0.008323684648384453,1,1,0.026164082243291694,0.003460084335443649,57,21
28,3,8,ridge_raw,ridge,raw,0.23043810007939663,0,0.05627380609941329,0.9795918367346936,0.9708008175399481,0.18420688152965325,0.05566380506210249,56,21
28,3,8,ridge_sigmoid,ridge,sigmoid,0.23043810007939663,0,0.05627380609941329,0.9795918367346936,0.9708008175399481,0.1527381527541735,0.05128820826215942,56,21
28,3,8,ridge_isotonic,ridge,isotonic,0.23043810007939663,0,0.05627380609941329,0.9775510204081632,0.97009148486981,0.20571663687634623,0.05866617244904126,56,21
28,3,8,lasso_raw,lasso,raw,0.18089933861848626,1,0.010302261100411488,0.9768707482993201,0.9754432075860647,0.19310987311269875,0.052942104458244973,56,21
28,3,8,lasso_sigmoid,lasso,sigmoid,0.18089933861848626,1,0.010302261100411488,0.9768707482993201,0.9754432075860647,0.20770328819049141,0.046330722801261055,56,21
28,3,8,lasso_isotonic,lasso,isotonic,0.18089933861848626,1,0.010302261100411488,0.9721088435374151,0.9732926188599947,0.18817306284654015,0.04565486296577568,56,21
28,3,8,enet_raw,enet,raw,0.16354533439643007,0.1,0.012123824000070374,0.9863945578231293,0.9809990946582425,0.15054254455838154,0.047804794692941986,56,21
28,3,8,enet_sigmoid,enet,sigmoid,0.16354533439643007,0.1,0.012123824000070374,0.9863945578231293,0.9809990946582425,0.13632748497415606,0.043895905230041,56,21
28,3,8,enet_isotonic,enet,isotonic,0.16354533439643007,0.1,0.012123824000070374,0.983673469387755,0.9783834586466165,0.19315731494759542,0.05631417882679455,56,21
29,3,9,ridge_raw,ridge,raw,0.24020872419031095,0,0.05058920914083247,1,1,0.08886556655686591,0.01929738867910099,56,21
29,3,9,ridge_sigmoid,ridge,sigmoid,0.24020872419031095,0,0.05058920914083247,1,1,0.027839987033774653,0.007062529661462655,56,21
29,3,9,ridge_isotonic,ridge,isotonic,0.24020872419031095,0,0.05058920914083247,0.9993197278911564,0.9989177489177489,0.04525207948191003,0.014189730959399873,56,21
29,3,9,lasso_raw,lasso,raw,0.20363222372276127,1,0.00843878869443487,1,1,0.05756187159094624,0.011277271877907637,56,21
29,3,9,lasso_sigmoid,lasso,sigmoid,0.20363222372276127,1,0.00843878869443487,1,1,0.030327326557927935,0.005121385512977451,56,21
29,3,9,lasso_isotonic,lasso,isotonic,0.20363222372276127,1,0.00843878869443487,1,1,0.02558849141530793,0.00606679891520043,56,21
29,3,9,enet_raw,enet,raw,0.1809753203007251,0.5,0.007305900351942223,1,1,0.0476296593727963,0.009097673312495788,56,21
29,3,9,enet_sigmoid,enet,sigmoid,0.1809753203007251,0.5,0.007305900351942223,1,1,0.022867428837592935,0.004521943031564677,56,21
29,3,9,enet_isotonic,enet,isotonic,0.1809753203007251,0.5,0.007305900351942223,1,1,0.014303725705811824,0.003139761292605922,56,21
30,3,10,ridge_raw,ridge,raw,0.23969453474589741,0,0.06130359673811414,0.9714285714285719,0.9759001161440185,0.1616903964361482,0.03928294139669957,56,21
30,3,10,ridge_sigmoid,ridge,sigmoid,0.23969453474589741,0,0.06130359673811414,0.9714285714285719,0.9759001161440185,0.18046302746499177,0.023920253938669506,56,21
30,3,10,ridge_isotonic,ridge,isotonic,0.23969453474589741,0,0.06130359673811414,0.9700680272108843,0.9777298850574713,0.2721561460866967,0.0211154723557463,56,21
30,3,10,lasso_raw,lasso,raw,0.18598396816744986,1,0.007735636550069295,0.9714285714285719,0.9759001161440185,0.1572555030096141,0.037185327437907305,56,21
30,3,10,lasso_sigmoid,lasso,sigmoid,0.18598396816744986,1,0.007735636550069295,0.9714285714285719,0.9759001161440185,0.17481856625287878,0.030915832434238132,56,21
30,3,10,lasso_isotonic,lasso,isotonic,0.18598396816744986,1,0.007735636550069295,0.9775510204081632,0.9806559345566438,0.1404004157833222,0.03300734202640934,56,21
30,3,10,enet_raw,enet,raw,0.1497893227967216,0.1,0.007557793935465527,0.9768707482993201,0.9784088599878074,0.14586540042846705,0.030060188531750198,56,21
30,3,10,enet_sigmoid,enet,sigmoid,0.1497893227967216,0.1,0.007557793935465527,0.9768707482993201,0.9784088599878074,0.16843747848793963,0.023051368101317055,56,21
30,3,10,enet_isotonic,enet,isotonic,0.1497893227967216,0.1,0.007557793935465527,0.9707482993197278,0.9783163265306122,0.27209168152459434,0.021138757444108053,56,21
31,4,1,ridge_raw,ridge,raw,0.22153994999283474,0,0.04256060621885495,0.9962121212121212,0.9940144670875896,0.14214172234952044,0.039809642034425705,58,22
31,4,1,ridge_sigmoid,ridge,sigmoid,0.22153994999283474,0,0.04256060621885495,0.9962121212121212,0.9940144670875896,0.0902651062909988,0.028042896378753138,58,22
31,4,1,ridge_isotonic,ridge,isotonic,0.22153994999283474,0,0.04256060621885495,0.9968434343434344,0.9949576938213301,0.09856928139432052,0.03044890903715606,58,22
31,4,1,lasso_raw,lasso,raw,0.20795440000776852,1,0.014943844875882859,0.9760101010101004,0.9786723946784922,0.18997581826865428,0.04779168416948336,58,22
31,4,1,lasso_sigmoid,lasso,sigmoid,0.20795440000776852,1,0.014943844875882859,0.9760101010101004,0.9786723946784922,0.19961946924613277,0.036405463544050325,58,22
31,4,1,lasso_isotonic,lasso,isotonic,0.20795440000776852,1,0.014943844875882859,0.9652777777777779,0.9750979623824452,0.28024853806252725,0.02911760495375184,58,22
31,4,1,enet_raw,enet,raw,0.17942835822218153,0.5,0.010741078780944914,0.9886363636363633,0.98658357771261,0.1403331544807066,0.037221490573798026,58,22
31,4,1,enet_sigmoid,enet,sigmoid,0.17942835822218153,0.5,0.010741078780944914,0.9886363636363633,0.98658357771261,0.12528918164298225,0.028373369656469912,58,22
31,4,1,enet_isotonic,enet,isotonic,0.17942835822218153,0.5,0.010741078780944914,0.9797979797979798,0.983106179534751,0.12298168193366701,0.026558348715680285,58,22
32,4,2,ridge_raw,ridge,raw,0.24318344270599485,0,0.055475574872998916,1,1,0.12344745661689734,0.030005420804477625,58,22
32,4,2,ridge_sigmoid,ridge,sigmoid,0.24318344270599485,0,0.055475574872998916,1,1,0.05530523412511516,0.01567534444861963,58,22
32,4,2,ridge_isotonic,ridge,isotonic,0.24318344270599485,0,0.055475574872998916,0.9987373737373737,0.9981060606060606,0.06085174503196471,0.018198182945391377,58,22
32,4,2,lasso_raw,lasso,raw,0.17374374696692263,1,0.0036499223865924533,0.9987373737373737,0.9979787998562702,0.07438024136206436,0.020428952849521162,58,22
32,4,2,lasso_sigmoid,lasso,sigmoid,0.17374374696692263,1,0.0036499223865924533,0.9987373737373737,0.9979787998562702,0.06630441935860688,0.017665711354507205,58,22
32,4,2,lasso_isotonic,lasso,isotonic,0.17374374696692263,1,0.0036499223865924533,0.9993686868686869,0.9990118577075099,0.04824724842012064,0.014085880444125627,58,22
32,4,2,enet_raw,enet,raw,0.1684855070108797,0.7,0.00521417483798922,1,1,0.0727108426614092,0.018594442948658287,58,22
32,4,2,enet_sigmoid,enet,sigmoid,0.1684855070108797,0.7,0.00521417483798922,1,1,0.05221071003317539,0.013784938214532675,58,22
32,4,2,enet_isotonic,enet,isotonic,0.1684855070108797,0.7,0.00521417483798922,0.9987373737373737,0.9981060606060606,0.04352494026423255,0.013507659428303658,58,22
33,4,3,ridge_raw,ridge,raw,0.2637325771623809,0,0.06736919779538626,1,1,0.10415883581370368,0.023248176874943998,57,21
33,4,3,ridge_sigmoid,ridge,sigmoid,0.2637325771623809,0,0.06736919779538626,1,1,0.04625923262954165,0.011991620346801355,57,21
33,4,3,ridge_isotonic,ridge,isotonic,0.2637325771623809,0,0.06736919779538626,1,1,0.0495579064076791,0.01488735746825945,57,21
33,4,3,lasso_raw,lasso,raw,0.20262759996836358,1,0.007745820643957903,1,1,0.05206870078429794,0.010444550819328801,57,21
33,4,3,lasso_sigmoid,lasso,sigmoid,0.20262759996836358,1,0.007745820643957903,1,1,0.03608666911524519,0.008853377924984803,57,21
33,4,3,lasso_isotonic,lasso,isotonic,0.20262759996836358,1,0.007745820643957903,1,1,0.03010343831348621,0.006046829236669725,57,21
33,4,3,enet_raw,enet,raw,0.16810433237065728,0.1,0.006282873934081484,1,1,0.03794522789884257,0.0068925859675887735,57,21
33,4,3,enet_sigmoid,enet,sigmoid,0.16810433237065728,0.1,0.006282873934081484,1,1,0.02885566246914344,0.006016163665234653,57,21
33,4,3,enet_isotonic,enet,isotonic,0.16810433237065728,0.1,0.006282873934081484,1,1,0.025214238583620936,0.005313752203534329,57,21
34,4,4,ridge_raw,ridge,raw,0.22938391800450703,0,0.04619751598467546,0.9986772486772487,0.9977839620696763,0.10975876159170149,0.028430461002024947,57,21
34,4,4,ridge_sigmoid,ridge,sigmoid,0.22938391800450703,0,0.04619751598467546,0.9986772486772487,0.9977839620696763,0.06873542588966725,0.021232455619252733,57,21
34,4,4,ridge_isotonic,ridge,isotonic,0.22938391800450703,0,0.04619751598467546,0.9993386243386243,0.9989177489177489,0.0530781458421023,0.016223741705798198,57,21
34,4,4,lasso_raw,lasso,raw,0.19477284000413164,1,0.00770621012313454,0.9973544973544974,0.9957651044607566,0.08352978133360858,0.022628432495762307,57,21
34,4,4,lasso_sigmoid,lasso,sigmoid,0.19477284000413164,1,0.00770621012313454,0.9973544973544974,0.9957651044607566,0.06761497198756736,0.021048402848047255,57,21
34,4,4,lasso_isotonic,lasso,isotonic,0.19477284000413164,1,0.00770621012313454,0.998015873015873,0.9967958197771862,0.059316959587309905,0.020369791354936176,57,21
34,4,4,enet_raw,enet,raw,0.17001353860472382,0.5,0.005538936647334091,0.9986772486772487,0.9977839620696763,0.06725028736638339,0.017119315413999605,57,21
34,4,4,enet_sigmoid,enet,sigmoid,0.17001353860472382,0.5,0.005538936647334091,0.9986772486772487,0.9977839620696763,0.05516988906570639,0.016554035796253468,57,21
34,4,4,enet_isotonic,enet,isotonic,0.17001353860472382,0.5,0.005538936647334091,0.9993386243386243,0.9989177489177489,0.040128571450633886,0.01197992262194625,57,21
35,4,5,ridge_raw,ridge,raw,0.24633948140582032,0,0.06164180231047995,1,1,0.1335208594514395,0.03250190025313108,57,21
35,4,5,ridge_sigmoid,ridge,sigmoid,0.24633948140582032,0,0.06164180231047995,1,1,0.058738764743867036,0.01409288332161478,57,21
35,4,5,ridge_isotonic,ridge,isotonic,0.24633948140582032,0,0.06164180231047995,1,1,0.03361108423085478,0.004816289015532801,57,21
35,4,5,lasso_raw,lasso,raw,0.2522419335677788,1,0.017968912462322854,1,1,0.12949112219308556,0.03205142980445148,57,21
35,4,5,lasso_sigmoid,lasso,sigmoid,0.2522419335677788,1,0.017968912462322854,1,1,0.07539116541439604,0.02130374242376306,57,21
35,4,5,lasso_isotonic,lasso,isotonic,0.2522419335677788,1,0.017968912462322854,0.9993386243386242,0.9989177489177489,0.07394361083620878,0.023220519713576127,57,21
35,4,5,enet_raw,enet,raw,0.18469203905975157,0.1,0.01599619694300114,1,1,0.09622008018324156,0.023699901800754063,57,21
35,4,5,enet_sigmoid,enet,sigmoid,0.18469203905975157,0.1,0.01599619694300114,1,1,0.053192727131806776,0.012880756286367728,57,21
35,4,5,enet_isotonic,enet,isotonic,0.18469203905975157,0.1,0.01599619694300114,1,1,0.03515378802261025,0.008381688239897229,57,21
36,4,6,ridge_raw,ridge,raw,0.27050712630920964,0,0.07257202222457776,1,1,0.06637741093061128,0.010498726813951744,57,21
36,4,6,ridge_sigmoid,ridge,sigmoid,0.27050712630920964,0,0.07257202222457776,1,1,0.010762236972566092,0.0012744014311192285,57,21
36,4,6,ridge_isotonic,ridge,isotonic,0.27050712630920964,0,0.07257202222457776,1,1,0.007953678526497842,4.4024190846417944e-4,57,21
36,4,6,lasso_raw,lasso,raw,0.19377596430378596,1,0.006311944394778209,1,1,0.03291540064962302,0.005484795890266,57,21
36,4,6,lasso_sigmoid,lasso,sigmoid,0.19377596430378596,1,0.006311944394778209,1,1,0.021492022201403775,0.0032809300664342167,57,21
36,4,6,lasso_isotonic,lasso,isotonic,0.19377596430378596,1,0.006311944394778209,1,1,0.018563585571385904,0.0023326621366541495,57,21
36,4,6,enet_raw,enet,raw,0.18491023500786843,0.3,0.009107633501488379,1,1,0.03157708733131566,0.005716353014312753,57,21
36,4,6,enet_sigmoid,enet,sigmoid,0.18491023500786843,0.3,0.009107633501488379,1,1,0.014860660325063732,0.0026670363046661038,57,21
36,4,6,enet_isotonic,enet,isotonic,0.18491023500786843,0.3,0.009107633501488379,1,1,0.011640260646782507,0.001474268974532785,57,21
37,4,7,ridge_raw,ridge,raw,0.22494118500416938,0,0.056218825105112426,0.973544973544974,0.9720565166789423,0.1805616981292298,0.047146339360600704,57,21
37,4,7,ridge_sigmoid,ridge,sigmoid,0.22494118500416938,0,0.056218825105112426,0.973544973544974,0.9720565166789423,0.21773226250463076,0.038074095591565445,57,21
37,4,7,ridge_isotonic,ridge,isotonic,0.22494118500416938,0,0.056218825105112426,0.960978835978836,0.966874848411351,0.3056206667879951,0.03384088716772065,57,21
37,4,7,lasso_raw,lasso,raw,0.1855914801009203,1,0.0085447615347853,0.9841269841269846,0.9824134199134199,0.15589354487261436,0.038528193500285114,57,21
37,4,7,lasso_sigmoid,lasso,sigmoid,0.1855914801009203,1,0.0085447615347853,0.9841269841269846,0.9824134199134199,0.1734710184237814,0.03444652179898344,57,21
37,4,7,lasso_isotonic,lasso,isotonic,0.1855914801009203,1,0.0085447615347853,0.9821428571428571,0.9830564784053156,0.14840097269546823,0.035102598842396256,57,21
37,4,7,enet_raw,enet,raw,0.14409658628397767,0.5,0.006141656151532722,0.9828042328042332,0.9800891568748712,0.15683008278530497,0.037493339004709254,57,21
37,4,7,enet_sigmoid,enet,sigmoid,0.14409658628397767,0.5,0.006141656151532722,0.9828042328042332,0.9800891568748712,0.17560758434959634,0.032473146115966744,57,21
37,4,7,enet_isotonic,enet,isotonic,0.14409658628397767,0.5,0.006141656151532722,0.9682539682539683,0.9753800784603598,0.2888619128415637,0.03030483854912093,57,21
38,4,8,ridge_raw,ridge,raw,0.23454370667212776,0,0.04598655743386436,0.9945578231292518,0.9922222222222222,0.10101343237549626,0.023530380165601533,56,21
38,4,8,ridge_sigmoid,ridge,sigmoid,0.23454370667212776,0,0.04598655743386436,0.9945578231292518,0.9922222222222222,0.07319002895629978,0.022119346468157674,56,21
38,4,8,ridge_isotonic,ridge,isotonic,0.23454370667212776,0,0.04598655743386436,0.9952380952380953,0.9935752078609221,0.05966697484834419,0.016785029271043958,56,21
38,4,8,lasso_raw,lasso,raw,0.15539392903129332,1,0.00399967624619289,0.9931972789115647,0.9906593406593407,0.08338548496039024,0.0254729061016375,56,21
38,4,8,lasso_sigmoid,lasso,sigmoid,0.15539392903129332,1,0.00399967624619289,0.9931972789115647,0.9906593406593407,0.08256118302265986,0.025750239138852014,56,21
38,4,8,lasso_isotonic,lasso,isotonic,0.15539392903129332,1,0.00399967624619289,0.9945578231292518,0.9925444925444925,0.09048533625217339,0.028947742349880703,56,21
38,4,8,enet_raw,enet,raw,0.16850974468829702,0.3,0.00918940563599636,0.9918367346938777,0.9892144892144892,0.08290082476683565,0.02203819906193303,56,21
38,4,8,enet_sigmoid,enet,sigmoid,0.16850974468829702,0.3,0.00918940563599636,0.9918367346938777,0.9892144892144892,0.07698698049191834,0.021852394932545496,56,21
38,4,8,enet_isotonic,enet,isotonic,0.16850974468829702,0.3,0.00918940563599636,0.9945578231292518,0.9925444925444925,0.05989874946176837,0.0162677297461141,56,21
39,4,9,ridge_raw,ridge,raw,0.24754555018304525,0,0.055109525874499236,1,1,0.08434862385556645,0.016896395166719372,56,21
39,4,9,ridge_sigmoid,ridge,sigmoid,0.24754555018304525,0,0.055109525874499236,1,1,0.04280573306479634,0.012688165112268564,56,21
39,4,9,ridge_isotonic,ridge,isotonic,0.24754555018304525,0,0.055109525874499236,1,1,0.027849344632003042,0.006676158761233268,56,21
39,4,9,lasso_raw,lasso,raw,0.19295931941041125,1,0.006954033454724176,1,1,0.06926703123668251,0.017758951037958364,56,21
39,4,9,lasso_sigmoid,lasso,sigmoid,0.19295931941041125,1,0.006954033454724176,1,1,0.06604420420207371,0.02226001384315049,56,21
39,4,9,lasso_isotonic,lasso,isotonic,0.19295931941041125,1,0.006954033454724176,0.9857142857142858,0.9772727272727273,0.27455301374739244,0.025806167720308016,56,21
39,4,9,enet_raw,enet,raw,0.18753534823409718,0.5,0.010520942574173724,1,1,0.0651413839563498,0.014602398999892772,56,21
39,4,9,enet_sigmoid,enet,sigmoid,0.18753534823409718,0.5,0.010520942574173724,1,1,0.055083480992059466,0.01827418779753435,56,21
39,4,9,enet_isotonic,enet,isotonic,0.18753534823409718,0.5,0.010520942574173724,1,1,0.057201220374939875,0.017110651276024322,56,21
40,4,10,ridge_raw,ridge,raw,0.2148572719464276,0,0.046134000032823495,0.9823129251700682,0.9755620889831417,0.15699896641506073,0.0456300528263133,56,21
40,4,10,ridge_sigmoid,ridge,sigmoid,0.2148572719464276,0,0.046134000032823495,0.9823129251700682,0.9755620889831417,0.1759602201330118,0.04977788734640675,56,21
40,4,10,ridge_isotonic,ridge,isotonic,0.2148572719464276,0,0.046134000032823495,0.9517006802721087,0.9447361452164283,0.427277834629372,0.054148086378408435,56,21
40,4,10,lasso_raw,lasso,raw,0.14614469490716442,1,0.004833070517358482,0.9877551020408164,0.9816695724819295,0.13858943518320033,0.044026239485522534,56,21
40,4,10,lasso_sigmoid,lasso,sigmoid,0.14614469490716442,1,0.004833070517358482,0.9877551020408164,0.9816695724819295,0.14252214614704997,0.04512634879262377,56,21
40,4,10,lasso_isotonic,lasso,isotonic,0.14614469490716442,1,0.004833070517358482,0.9863945578231292,0.9801173083209697,0.14298685198486016,0.04317613702186368,56,21
40,4,10,enet_raw,enet,raw,0.1591168659001701,0.1,0.010908335464059402,0.9850340136054423,0.9784935094145621,0.13988264825970995,0.04291143262915375,56,21
40,4,10,enet_sigmoid,enet,sigmoid,0.1591168659001701,0.1,0.010908335464059402,0.9850340136054423,0.9784935094145621,0.15057245313072853,0.04600218646765428,56,21
40,4,10,enet_isotonic,enet,isotonic,0.1591168659001701,0.1,0.010908335464059402,0.9734693877551022,0.958517368299977,0.3399079368581138,0.047470775414230275,56,21
41,5,1,ridge_raw,ridge,raw,0.23200018571982786,0,0.0421675551729897,1,1,0.08865686935468463,0.018655472129041447,58,22
41,5,1,ridge_sigmoid,ridge,sigmoid,0.23200018571982786,0,0.0421675551729897,1,1,0.03654610979556755,0.008415865899879834,58,22
41,5,1,ridge_isotonic,ridge,isotonic,0.23200018571982786,0,0.0421675551729897,1,1,0.02349724948429993,0.004038486815501838,58,22
41,5,1,lasso_raw,lasso,raw,0.18933760303454766,1,0.007033972143647728,1,1,0.07042486404235872,0.017398467342188813,58,22
41,5,1,lasso_sigmoid,lasso,sigmoid,0.18933760303454766,1,0.007033972143647728,1,1,0.04732221276368779,0.013641771948045193,58,22
41,5,1,lasso_isotonic,lasso,isotonic,0.18933760303454766,1,0.007033972143647728,0.9987373737373737,0.9980237154150198,0.04137078304320619,0.013068663609189885,58,22
41,5,1,enet_raw,enet,raw,0.17892210743600007,0.9,0.005912157748567029,1,1,0.06746306719278154,0.01708834684273806,58,22
41,5,1,enet_sigmoid,enet,sigmoid,0.17892210743600007,0.9,0.005912157748567029,1,1,0.04758084192437889,0.01380425887665543,58,22
41,5,1,enet_isotonic,enet,isotonic,0.17892210743600007,0.9,0.005912157748567029,0.9987373737373737,0.9980237154150198,0.046761760319740234,0.01421633407542465,58,22
42,5,2,ridge_raw,ridge,raw,0.25235967360959205,0,0.06663956088072757,0.9962121212121212,0.9936448762041648,0.11580682984793209,0.029960281870928335,58,22
42,5,2,ridge_sigmoid,ridge,sigmoid,0.25235967360959205,0,0.06663956088072757,0.9962121212121212,0.9936448762041648,0.06836430392386472,0.021371109157821686,58,22
42,5,2,ridge_isotonic,ridge,isotonic,0.25235967360959205,0,0.06663956088072757,0.9848484848484849,0.9742184692777578,0.25733335052053335,0.020493676268355063,58,22
42,5,2,lasso_raw,lasso,raw,0.2066977701000319,1,0.009228821965939178,0.9974747474747475,0.9958634909227795,0.08705843154827991,0.024074048736338907,58,22
42,5,2,lasso_sigmoid,lasso,sigmoid,0.2066977701000319,1,0.009228821965939178,0.9974747474747475,0.9958634909227795,0.059214270864870924,0.018383620551164152,58,22
42,5,2,lasso_isotonic,lasso,isotonic,0.2066977701000319,1,0.009228821965939178,0.9974747474747475,0.9958634909227795,0.051079219409276795,0.01587116144019463,58,22
42,5,2,enet_raw,enet,raw,0.1760928087654979,0.1,0.011919481918590762,0.9962121212121212,0.9936448762041648,0.07515628903701005,0.020487509612523144,58,22
42,5,2,enet_sigmoid,enet,sigmoid,0.1760928087654979,0.1,0.011919481918590762,0.9962121212121212,0.9936448762041648,0.05712925696149582,0.017245690261408805,58,22
42,5,2,enet_isotonic,enet,isotonic,0.1760928087654979,0.1,0.011919481918590762,0.985479797979798,0.9762845849802372,0.25406997558132827,0.019929087025014527,58,22
43,5,3,ridge_raw,ridge,raw,0.23982277085227569,0,0.061268273220890006,0.9761904761904769,0.9777327935222672,0.1664217806564987,0.040762241305811145,57,21
43,5,3,ridge_sigmoid,ridge,sigmoid,0.23982277085227569,0,0.061268273220890006,0.9761904761904769,0.9777327935222672,0.17239443030688212,0.025329322743843086,57,21
