split_id,strategy,model,feature,selection_freq,stable_selected,mean_jaccard_subsample,mean_k_selected,alpha,lambda
54,enet_raw,enet,worst_area,0.96,1,0.6734870800525518,13.71,0.9,0.0054142222770764215
54,enet_raw,enet,worst_smoothness,0.885,1,0.6734870800525518,13.71,0.9,0.0054142222770764215
54,enet_raw,enet,worst_compactness,0,0,0.6734870800525518,13.71,0.9,0.0054142222770764215
54,enet_raw,enet,worst_concavity,0.89,1,0.6734870800525518,13.71,0.9,0.0054142222770764215
54,enet_raw,enet,worst_concave_points,0.995,1,0.6734870800525518,13.71,0.9,0.0054142222770764215
54,enet_raw,enet,worst_symmetry,0.915,1,0.6734870800525518,13.71,0.9,0.0054142222770764215
54,enet_raw,enet,worst_fractal_dimension,0.03,0,0.6734870800525518,13.71,0.9,0.0054142222770764215
55,lasso_raw,lasso,mean_radius,0.055,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,mean_texture,0.58,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,mean_perimeter,0,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,mean_area,0,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,mean_smoothness,0.015,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,mean_compactness,0,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,mean_concavity,0.215,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,mean_concave_points,0.745,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,mean_symmetry,0.055,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,mean_fractal_dimension,0.18,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,se_radius,0.855,1,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,se_texture,0.085,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,se_perimeter,0.025,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,se_area,0.09,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,se_smoothness,0.205,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,se_compactness,0.4,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,se_concavity,0,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,se_concave_points,0.01,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,se_symmetry,0.145,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,se_fractal_dimension,0.68,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,worst_radius,0.975,1,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,worst_texture,0.995,1,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,worst_perimeter,0.385,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,worst_area,0.08,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,worst_smoothness,0.945,1,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,worst_compactness,0,0,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,worst_concavity,0.77,1,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,worst_concave_points,0.975,1,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,worst_symmetry,0.91,1,0.5980823412948263,10.395,1,0.006420814221560769
55,lasso_raw,lasso,worst_fractal_dimension,0.02,0,0.5980823412948263,10.395,1,0.006420814221560769
55,enet_raw,enet,mean_radius,0.28,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,mean_texture,0.715,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,mean_perimeter,0.18,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,mean_area,0.15,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,mean_smoothness,0.025,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,mean_compactness,0.03,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,mean_concavity,0.515,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,mean_concave_points,0.93,1,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,mean_symmetry,0.105,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,mean_fractal_dimension,0.365,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,se_radius,0.925,1,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,se_texture,0.35,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,se_perimeter,0.195,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,se_area,0.51,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,se_smoothness,0.435,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,se_compactness,0.765,1,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,se_concavity,0.005,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,se_concave_points,0.05,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,se_symmetry,0.355,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,se_fractal_dimension,0.785,1,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,worst_radius,1,1,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,worst_texture,0.99,1,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,worst_perimeter,0.95,1,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,worst_area,1,1,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,worst_smoothness,0.955,1,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,worst_compactness,0,0,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,worst_concavity,0.925,1,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,worst_concave_points,0.98,1,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,worst_symmetry,0.95,1,0.65417143599693806,15.51,0.9,0.004480509400586195
55,enet_raw,enet,worst_fractal_dimension,0.09,0,0.65417143599693806,15.51,0.9,0.004480509400586195
56,lasso_raw,lasso,mean_radius,0.045,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,mean_texture,0.255,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,mean_perimeter,0,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,mean_area,0.005,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,mean_smoothness,0.01,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,mean_compactness,0,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,mean_concavity,0.17,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,mean_concave_points,0.64,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,mean_symmetry,0.03,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,mean_fractal_dimension,0.205,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,se_radius,0.855,1,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,se_texture,0.015,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,se_perimeter,0.045,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,se_area,0.01,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,se_smoothness,0.215,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,se_compactness,0.235,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,se_concavity,0.005,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,se_concave_points,0.015,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,se_symmetry,0.245,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,se_fractal_dimension,0.59,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,worst_radius,0.97,1,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,worst_texture,0.995,1,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,worst_perimeter,0.405,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,worst_area,0.08,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,worst_smoothness,0.94,1,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,worst_compactness,0,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,worst_concavity,0.88,1,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,worst_concave_points,0.965,1,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,worst_symmetry,0.9,1,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,lasso_raw,lasso,worst_fractal_dimension,0.085,0,0.6040116303597696,9.809999999999999,1,0.006438976784925176
56,enet_raw,enet,mean_radius,1,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,mean_texture,0.895,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,mean_perimeter,1,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,mean_area,0.995,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,mean_smoothness,0.15,0,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,mean_compactness,0.025,0,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,mean_concavity,0.925,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,mean_concave_points,1,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,mean_symmetry,0.135,0,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,mean_fractal_dimension,0.725,0,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,se_radius,0.985,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,se_texture,0.14,0,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,se_perimeter,0.92,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,se_area,0.985,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,se_smoothness,0.325,0,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,se_compactness,0.745,0,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,se_concavity,0.05,0,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,se_concave_points,0.12,0,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,se_symmetry,0.71,0,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,se_fractal_dimension,0.815,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,worst_radius,1,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,worst_texture,1,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,worst_perimeter,1,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,worst_area,1,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,worst_smoothness,0.995,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,worst_compactness,0.105,0,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,worst_concavity,1,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,worst_concave_points,1,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,worst_symmetry,1,1,0.8312531401464303,21.145,0.5,0.008087730159307003
56,enet_raw,enet,worst_fractal_dimension,0.4,0,0.8312531401464303,21.145,0.5,0.008087730159307003
57,lasso_raw,lasso,mean_radius,0.065,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,mean_texture,0.58,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,mean_perimeter,0.005,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,mean_area,0.005,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,mean_smoothness,0.01,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,mean_compactness,0,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,mean_concavity,0.345,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,mean_concave_points,0.575,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,mean_symmetry,0,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,mean_fractal_dimension,0.245,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,se_radius,0.835,1,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,se_texture,0.045,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,se_perimeter,0,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,se_area,0.035,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,se_smoothness,0.205,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,se_compactness,0.41,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,se_concavity,0,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,se_concave_points,0.005,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,se_symmetry,0.09,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,se_fractal_dimension,0.505,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,worst_radius,0.995,1,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,worst_texture,0.985,1,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,worst_perimeter,0.285,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,worst_area,0.045,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,worst_smoothness,0.98,1,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,worst_compactness,0,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,worst_concavity,0.655,0,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,worst_concave_points,0.99,1,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,worst_symmetry,0.95,1,0.586956628405608,9.88,1,0.007020948315580908
57,lasso_raw,lasso,worst_fractal_dimension,0.035,0,0.586956628405608,9.88,1,0.007020948315580908
57,enet_raw,enet,mean_radius,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,mean_texture,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,mean_perimeter,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,mean_area,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,mean_smoothness,0.56,0,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,mean_compactness,0.085,0,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,mean_concavity,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,mean_concave_points,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,mean_symmetry,0.32,0,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,mean_fractal_dimension,0.865,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,se_radius,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,se_texture,0.555,0,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,se_perimeter,0.955,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,se_area,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,se_smoothness,0.655,0,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,se_compactness,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,se_concavity,0.16,0,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,se_concave_points,0.43,0,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,se_symmetry,0.725,0,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,se_fractal_dimension,0.98,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,worst_radius,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,worst_texture,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,worst_perimeter,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,worst_area,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,worst_smoothness,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,worst_compactness,0.26,0,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,worst_concavity,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,worst_concave_points,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,worst_symmetry,1,1,0.8382194877529577,24.165,0.3,0.008410659996466919
57,enet_raw,enet,worst_fractal_dimension,0.615,0,0.8382194877529577,24.165,0.3,0.008410659996466919
58,lasso_raw,lasso,mean_radius,0.075,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,mean_texture,0.675,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,mean_perimeter,0.005,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,mean_area,0.06,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,mean_smoothness,0.01,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,mean_compactness,0.015,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,mean_concavity,0.275,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,mean_concave_points,0.9,1,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,mean_symmetry,0.135,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,mean_fractal_dimension,0.455,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,se_radius,0.865,1,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,se_texture,0.085,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,se_perimeter,0.06,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,se_area,0.035,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,se_smoothness,0.315,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,se_compactness,0.595,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,se_concavity,0.015,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,se_concave_points,0.065,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,se_symmetry,0.06,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,se_fractal_dimension,0.705,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,worst_radius,0.94,1,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,worst_texture,0.965,1,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,worst_perimeter,0.385,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,worst_area,0.21,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,worst_smoothness,0.995,1,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,worst_compactness,0.005,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,worst_concavity,0.865,1,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,worst_concave_points,0.775,1,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,worst_symmetry,0.885,1,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,lasso_raw,lasso,worst_fractal_dimension,0.075,0,0.5960031812223636,11.504999999999999,1,0.004000692456233974
58,enet_raw,enet,mean_radius,0.995,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,mean_texture,0.955,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,mean_perimeter,0.995,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,mean_area,0.995,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,mean_smoothness,0.21,0,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,mean_compactness,0.2,0,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,mean_concavity,0.985,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,mean_concave_points,1,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,mean_symmetry,0.445,0,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,mean_fractal_dimension,0.775,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,se_radius,1,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,se_texture,0.355,0,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,se_perimeter,0.905,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,se_area,1,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,se_smoothness,0.58,0,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,se_compactness,0.985,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,se_concavity,0.06,0,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,se_concave_points,0.25,0,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,se_symmetry,0.375,0,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,se_fractal_dimension,0.95,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,worst_radius,1,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,worst_texture,1,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,worst_perimeter,1,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,worst_area,1,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,worst_smoothness,1,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,worst_compactness,0.05,0,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,worst_concavity,1,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,worst_concave_points,1,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,worst_symmetry,0.98,1,0.8159932588416506,22.385,0.5,0.004578686625311936
58,enet_raw,enet,worst_fractal_dimension,0.34,0,0.8159932588416506,22.385,0.5,0.004578686625311936
59,lasso_raw,lasso,mean_radius,0.02,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,mean_texture,0.545,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,mean_perimeter,0,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,mean_area,0.005,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,mean_smoothness,0.005,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,mean_compactness,0,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,mean_concavity,0.475,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,mean_concave_points,0.765,1,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,mean_symmetry,0.03,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,mean_fractal_dimension,0.07,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,se_radius,0.825,1,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,se_texture,0.005,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,se_perimeter,0.015,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,se_area,0.04,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,se_smoothness,0.15,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,se_compactness,0.035,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,se_concavity,0,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,se_concave_points,0.005,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,se_symmetry,0.01,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,se_fractal_dimension,0.55,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,worst_radius,0.955,1,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,worst_texture,0.995,1,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,worst_perimeter,0.475,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,worst_area,0.035,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,worst_smoothness,0.975,1,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,worst_compactness,0,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,worst_concavity,0.63,0,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,worst_concave_points,0.96,1,0.6504796292143231,9.48,1,0.008402223909397948
59,lasso_raw,lasso,worst_symmetry,0.895,1,0.6504796292143231,9.48,1,0.008402223909397948
